"","CDSeq_estimated_cell_type_1","CDSeq_estimated_cell_type_2","CDSeq_estimated_cell_type_3","CDSeq_estimated_cell_type_4","CDSeq_estimated_cell_type_5","CDSeq_estimated_cell_type_6"
"TNPO1",0.00130894076148249,0.000508334161063295,0.00166230433495585,0.00118487847710064,0.00108520620422424,0.00164977003443784
"TNPO2",0.000280408883142617,0.00010958424923453,3.58890810392142e-05,0.000134812208252403,0.000178610884474222,3.16394253179861e-05
"TNPO3",0.000766568058771243,0.000213950200886463,0.000375305196293799,0.00039638106222543,0.000113700551007056,0.000510357686650992
"TNR",4.2379729402134e-05,7.25163422684983e-05,4.97995775660415e-05,1.30310570366997e-05,0.000163135573184037,0.000112211874885528
"TNRC18",0.000276895537699953,2.03333664425318e-05,3.14377221506295e-05,0.00017414230767226,0.000119718727619906,3.98931884444172e-05
"TNRC6A",4.1940561221801e-05,5.59617430409503e-05,4.75738981217491e-05,0.000160400465706286,0.0001897874981838,0.000202217196597563
"TNRC6B",0.000165785988075706,0.000175802646144722,4.14532796499451e-05,0.000732819262082041,0.000307571811892433,0.000116928310957775
"TNRC6B-DT",2.19584090166497e-07,1.9793542554677e-06,1.94746951375581e-06,4.97549450492171e-06,4.08376270157668e-06,9.8259084838466e-07
"TNRC6C",0.00022507369242066,7.37759313401596e-06,1.02937674298521e-05,2.44036159050922e-05,3.76136038303115e-05,3.20324616573399e-05
"TNS1",0.000325204037536583,7.61151681875305e-05,0.000156632190892075,0.000491626242748217,1.93441391127316e-06,4.02862247837711e-05
"TNS2",3.27180294348081e-05,1.79941295951609e-07,4.25661193720913e-05,1.54003401342815e-05,1.61201159272764e-05,4.53956971953713e-05
"TNS2-AS1",1.25162931394904e-05,5.39823887854826e-07,5.84240854126744e-06,1.44526268952488e-05,1.52603764111549e-05,3.34080888450784e-06
"TNS3",8.5637795164934e-06,1.25958907166126e-06,5.03559974271146e-05,0.000105433097842389,6.44804637091054e-07,5.99380417514643e-05
"TNS4",4.2818897582467e-05,1.31357146044674e-05,2.36478440956063e-05,1.35049136562161e-05,2.14934879030351e-07,1.96518169676932e-07
"TNXB",0.000153050110846049,3.86873786295959e-05,6.95524826341361e-06,5.44935112443807e-06,0.000202683590925621,2.45647712096165e-05
"TOB1",2.19584090166497e-07,1.79941295951609e-07,4.17314895804817e-06,3.00898953392884e-05,6.66298124994089e-06,3.73384522386171e-06
"TOB1-AS1",9.44211587715939e-06,3.05900203117735e-06,1.19630270130714e-05,2.36928309758177e-07,2.12785530240048e-05,1.96518169676932e-07
"TOB2",9.94715928454233e-05,2.68112530967897e-05,3.25505618727757e-05,0.000100694531647225,0.000108542113910327,8.19480767552806e-05
"TOE1",3.00830203528101e-05,1.9793542554677e-06,4.72956881912126e-06,3.53023181539683e-05,1.52603764111549e-05,2.16169986644625e-06
"TOGARAM1",5.92877043449543e-06,1.7454305707306e-05,4.92431577049684e-05,4.71487336418772e-05,6.44804637091054e-07,4.77539152314945e-05
"TOGARAM2",2.34954976478152e-05,7.73747572591918e-06,9.18092770770597e-06,1.65849816830724e-06,1.13915485886086e-05,1.96518169676932e-07
"TOLLIP",0.000197845265240014,1.16961842368546e-05,4.72956881912126e-06,8.76634746105254e-06,0.000170013489313008,0.000100027748365558
"TOLLIP-DT",8.12461133616041e-06,1.79941295951609e-07,1.94746951375581e-06,2.36928309758177e-07,3.22402318545527e-06,1.96518169676932e-07
"TOM1",4.80889157464629e-05,1.79941295951609e-07,5.28598868019435e-06,7.1078492927453e-07,1.07467439515176e-06,5.30599058127716e-06
"TOM1L1",2.19584090166497e-07,5.39823887854826e-07,2.78209930536545e-07,8.29249084153619e-06,3.65389294351597e-06,5.89554509030796e-07
"TOM1L2",4.32580657628e-05,1.81740708911125e-05,8.34629791609634e-07,1.65849816830724e-06,0.000211710855844896,7.84107497010959e-05
"TOMM20",6.38989702384508e-05,0.000156728868773851,3.31069817338488e-05,4.02778126588901e-06,4.08376270157668e-06,0.000153480690517684
"TOMM22",2.19584090166497e-07,0.0010459987533667,3.4219821455995e-05,2.36928309758177e-07,0.000784297373581752,0.000122037783369375
"TOMM34",2.19584090166497e-07,1.02566538692417e-05,1.94746951375581e-06,5.66258660322042e-05,5.37337197575878e-06,5.89554509030796e-07
"TOMM40",4.1501393041468e-05,6.29794535830631e-06,3.47762413170681e-05,5.70997226517206e-05,4.14824316528578e-05,1.31667173683544e-05
"TOMM40L",1.97625681149848e-06,2.33923684737091e-06,1.94746951375581e-06,2.36928309758177e-07,1.50454415321246e-06,7.27117227804648e-06
"TOMM5",2.19584090166497e-07,2.86106660563058e-05,8.62450784663288e-06,5.94690057493024e-05,1.86993344756406e-05,2.6136916567032e-05
"TOMM6",2.26171612871492e-05,2.71711356886929e-05,1.94746951375581e-06,8.76634746105254e-06,1.225128810473e-05,2.45647712096165e-05
"TOMM7",0.00057552990032639,0.000225826326419269,0.000654071546691416,3.15114651978375e-05,2.36428366933387e-06,0.000642810933013245
"TOMM70",2.52521703691472e-05,0.000168245111714754,1.39104965268272e-06,5.8995149129786e-05,0.000163135573184037,2.41717348702626e-05
"TONSL",2.26171612871492e-05,1.79941295951609e-07,3.61672909697508e-06,2.13235478782359e-06,6.25460497978322e-05,1.19876083502929e-05
"TOP1",3.88663839594701e-05,1.06165364611449e-05,6.59357535371611e-05,9.07435426373817e-05,6.94239659268035e-05,0.000145226927391253
"TOP1MT",2.78871794511452e-05,2.33923684737091e-06,1.91964852070216e-05,2.20343328075104e-05,2.14934879030351e-07,1.04154629928774e-05
"TOP2A",1.09792045083249e-06,5.39823887854826e-07,8.06808798555979e-06,6.39706436347077e-06,3.22402318545527e-06,3.34080888450784e-06
"TOP2B",5.02847566481279e-05,0.000175082880960915,0.000239538750191965,0.000629044662407959,0.000283069235682973,0.000448257945033082
"TOP3A",4.6332243025131e-05,2.0693249034435e-05,8.76361281190115e-05,1.54003401342815e-05,6.68447473784393e-05,5.89554509030796e-07
"TOP3B",3.27180294348081e-05,5.39823887854826e-07,9.73734756877906e-06,2.36928309758177e-07,1.31110276208514e-05,1.96518169676932e-07
"TOP6BL",5.95072884351208e-05,1.79941295951609e-07,5.28598868019435e-06,1.65849816830724e-06,6.44804637091054e-07,1.96518169676932e-07
"TOPBP1",2.30563294674822e-05,1.79941295951609e-07,1.53015461795099e-05,2.91421821002557e-05,2.14934879030351e-07,2.06344078160779e-05
"TOPORS",1.53708863116548e-06,5.27227997138214e-05,2.78209930536545e-07,8.316183672512e-05,0.000138632996974577,2.55473620580012e-06
"TOR1A",1.86646476641523e-05,2.60914879129833e-05,2.5038893748289e-06,4.02778126588901e-06,2.17084227820655e-05,1.96518169676932e-07
"TOR1AIP1",6.36793861482843e-06,1.79941295951609e-07,0.00024232084949733,9.31128257349635e-05,0.000179900493748404,0.000127540292120329
"TOR1AIP2",7.68544315582741e-06,0.000121460374767336,0.000206709978388653,0.000191675002594365,1.93441391127316e-06,0.000260779611161289
"TOR1B",9.0029476968264e-06,5.57818017449987e-06,1.91964852070216e-05,1.68219099928306e-05,8.3824602821837e-06,1.37562718773852e-06
"TOR2A",1.07596204181584e-05,1.9793542554677e-06,7.14999521478919e-05,3.6250031393001e-05,2.14934879030351e-07,1.4345826386416e-05
"TOR3A",4.76497475661299e-05,1.63746579315964e-05,1.30758667352176e-05,2.36928309758177e-07,1.39707671369728e-05,2.16169986644625e-06
"TOR4A",0.000205750292486008,7.73747572591918e-06,6.25972343707225e-05,0.000101642244886258,7.0928510080016e-06,1.59179717438315e-05
"TOX",2.19584090166497e-07,1.49351275639835e-05,7.5116681244867e-06,5.04657299784916e-05,7.0928510080016e-06,7.56594953256188e-05
"TOX-DT",1.09792045083249e-06,5.39823887854826e-07,6.39882840234052e-06,1.65849816830724e-06,6.44804637091054e-07,1.96518169676932e-07
"TOX2",2.19584090166497e-07,1.25958907166126e-06,4.72956881912126e-06,7.1078492927453e-07,2.14934879030351e-07,3.73384522386171e-06
"TOX3",2.12996567461503e-05,2.75310182805961e-05,1.41887064573638e-05,3.0800680268563e-06,8.3824602821837e-06,1.4345826386416e-05
"TOX4",0.000123625842763738,0.00026505352893672,3.36634015949219e-05,1.58741967537978e-05,4.4061650201222e-05,2.49578075489704e-05
"TP53",2.74480112708122e-05,1.16961842368546e-05,6.48229138150149e-05,3.55392464637265e-06,1.50454415321246e-06,1.55249354044776e-05
"TP53AIP1",2.70088430904792e-05,8.81712350162883e-06,4.14532796499451e-05,1.0661773939118e-05,1.50454415321246e-06,1.37562718773852e-06
"TP53BP1",3.44747021561401e-05,0.000116422018480691,2.42042639566794e-05,7.22631344762439e-05,3.58941247980687e-05,6.54405505024183e-05
"TP53BP2",6.80710679516142e-06,3.14897267915315e-05,2.42042639566794e-05,2.36928309758177e-07,3.63239945561294e-05,1.76866352709239e-06
"TP53I11",8.5637795164934e-06,2.69911943927413e-06,1.64143859016561e-05,2.06127629489614e-05,2.17084227820655e-05,2.10274441554317e-05
"TP53I13",5.33589339104589e-05,3.77876721498378e-06,1.47451263184369e-05,5.33088696955898e-05,2.79415342739457e-06,9.8259084838466e-07
"TP53I3",2.26171612871492e-05,3.40089049348541e-05,3.61672909697508e-06,5.44935112443807e-06,4.08376270157668e-06,1.96518169676932e-07
"TP53INP1",4.61126589349645e-06,5.39823887854826e-07,1.08501872909252e-05,4.09885975881646e-05,6.66298124994089e-06,6.48509959933876e-06
"TP53INP2",0.000136800888173728,1.79941295951609e-07,1.39104965268272e-06,1.65849816830724e-06,2.14934879030351e-07,0.000326416679833384
"TP53RK",2.85459317216447e-06,1.9793542554677e-06,5.84240854126744e-06,4.02778126588901e-06,1.50454415321246e-06,5.30599058127716e-06
"TP53TG1",1.51513022214883e-05,1.79941295951609e-07,6.39882840234052e-06,3.0800680268563e-06,1.39707671369728e-05,1.96518169676932e-07
"TP53TG5",6.47773065991167e-05,2.35723097696607e-05,3.86711803445797e-05,7.1078492927453e-07,7.5227207660623e-06,8.45028129610808e-06
"TP63",3.9744720320136e-05,1.9793542554677e-06,9.73734756877906e-06,6.87092098298713e-06,1.78395949595192e-05,4.12688156321557e-06
"TP73",4.80889157464629e-05,8.99706479758044e-07,2.78209930536545e-07,1.25572004171834e-05,2.79415342739457e-06,4.9129542419233e-06
"TPBG",3.29376135249746e-06,8.99706479758044e-07,1.75272256238023e-05,2.36928309758177e-07,3.24551667335831e-05,1.47388627257699e-05
"TPCN1",9.94715928454233e-05,2.8970548648209e-05,5.84240854126744e-06,4.33578806857463e-05,1.91292042337013e-05,1.47388627257699e-05
"TPCN2",0.000428408559914837,1.96136012587254e-05,5.20252570103338e-05,0.000114910230232716,0.000138203127216516,0.000207326669009163
"TPD52",4.61126589349645e-06,0.00025497681636343,0.000389772112681699,0.000696332302379281,2.98759481852188e-05,0.000166843926055715
"TPD52L1",6.80710679516142e-06,9.73482411098203e-05,2.78209930536545e-07,9.45343955935125e-05,2.04188135078834e-05,9.8259084838466e-07
"TPD52L2",2.83263476314782e-05,8.99706479758044e-07,1.75272256238023e-05,1.91911930904123e-05,4.62109989915255e-05,2.94777254515398e-06
"TPGS1",9.88128405749238e-06,4.138649806887e-06,2.8099202984191e-05,4.97549450492171e-06,2.25681622981869e-05,5.30599058127716e-06
"TPGS2",0.00013416587909173,0.000163206755428109,4.14532796499451e-05,0.000168456028238064,9.52161514104457e-05,1.82761897799547e-05
"TPH1",6.36793861482843e-06,1.79941295951609e-07,2.78209930536545e-07,2.36928309758177e-07,1.52603764111549e-05,3.34080888450784e-06
"TPH2",9.0029476968264e-06,1.61947166356448e-06,2.78209930536545e-07,7.1078492927453e-07,6.44804637091054e-07,5.89554509030796e-07
"TPI1",4.80889157464629e-05,0.00023374374344114,0.000156632190892075,3.05637519588048e-05,0.000388387326407845,9.33461305965427e-05
"TPK1",2.21779931068162e-05,5.39823887854826e-07,2.78209930536545e-07,1.16094871781507e-05,2.14934879030351e-07,4.9129542419233e-06
"TPM1",0.000350236623815563,6.45989252466275e-05,0.000263464804218108,0.000183145583443071,2.14934879030351e-07,0.000855836628943039
"TPM2",0.000196088592518682,0.000109944131826433,0.000129367617699493,5.18872998370407e-05,2.14934879030351e-07,0.000203789341954978
"TPM3",6.25814656974518e-05,0.000146292273608658,0.000123803419088762,0.000295449602268446,4.94350221769808e-06,6.03310780908181e-05
"TPM4",0.00116006274834961,0.000538204416191262,0.000123246999227689,0.00126069553622326,1.50454415321246e-06,0.00165802379756428
"TPMT",8.84923883370985e-05,1.25958907166126e-06,7.42820514532574e-05,0.000111119377276585,3.58941247980687e-05,4.26444428198942e-05
"TPO",1.20771249591574e-05,1.79941295951609e-07,2.78209930536545e-07,2.36928309758177e-07,1.9559073991762e-05,1.96518169676932e-07
"TPP1",3.73292953283046e-06,0.000186959006493721,0.000441519159761496,2.36928309758177e-07,0.000510900207455145,0.000251346739016796
"TPP2",0.00010342410646842,3.32891397510476e-05,3.06030923590199e-06,0.000154714186272089,1.05318090724872e-05,7.60525316649727e-05
"TPPP",0.00153774738343598,0.00167003516772688,0.00272506626960545,0.00285001063808111,0.00441841630822693,0.0033241048400853
"TPPP2",1.64688067624873e-05,1.61947166356448e-06,9.73734756877906e-06,6.39706436347077e-06,8.3824602821837e-06,5.89554509030796e-07
"TPPP3",6.47773065991167e-05,1.79941295951609e-07,8.06808798555979e-06,2.60621140733994e-06,1.09616788305479e-05,2.33856621915549e-05
"TPR",8.76140519764325e-05,4.15664393648216e-05,0.000100990204784766,2.36928309758177e-07,3.71837340722508e-05,0.000247023339283904
"TPRA1",1.16379567788244e-05,5.39823887854826e-07,1.94746951375581e-06,1.2083343797667e-05,1.07467439515176e-06,1.96518169676932e-07
"TPRG1",8.12461133616041e-06,1.79941295951609e-07,2.78209930536545e-07,4.50163788540536e-06,2.14934879030351e-07,5.89554509030796e-07
"TPRG1L",7.24627497549442e-06,1.79941295951609e-07,2.5038893748289e-06,7.1078492927453e-07,2.14934879030351e-07,3.34080888450784e-06
"TPRKB",1.97625681149848e-06,1.61947166356448e-06,8.34629791609634e-07,7.1078492927453e-07,4.94350221769808e-06,1.23806446896467e-05
"TPRN",2.26171612871492e-05,8.99706479758044e-07,1.19630270130714e-05,2.15604761879941e-05,7.63018820557747e-05,3.00672799605706e-05
"TPSB2",3.73292953283046e-06,1.9793542554677e-06,2.08657447902408e-05,3.24591784368702e-05,1.74097252014585e-05,4.9129542419233e-06
"TPSD1",6.58752270499492e-07,8.99706479758044e-07,8.34629791609634e-07,1.30310570366997e-05,1.93441391127316e-06,1.96518169676932e-07
"TPST1",1.77863113034863e-05,8.09735831782239e-06,1.5857966040583e-05,6.39706436347077e-06,6.44804637091054e-07,1.37562718773852e-06
"TPST2",3.00830203528101e-05,3.40089049348541e-05,5.09124172881876e-05,5.66258660322042e-05,0.000119288857861845,0.000278466246432213
"TPT1",0.00399050167059576,0.00596451413690798,0.00533745751734361,0.00157012390876744,0.00551415432152366,0.00877827012129887
"TPTE",1.97625681149848e-06,1.79941295951609e-07,6.95524826341361e-06,7.1078492927453e-07,2.14934879030351e-07,1.96518169676932e-07
"TPX2",7.68544315582741e-06,2.69911943927413e-06,3.61672909697508e-06,2.13235478782359e-06,1.50454415321246e-06,1.96518169676932e-07
"TRA2A",3.14005248938091e-05,3.77876721498378e-06,0.000454316816566177,0.000221054113004379,0.000396984721569059,0.000575994755323088
"TRA2B",9.88128405749238e-06,3.50885527105637e-05,9.93209452015464e-05,0.000185041009921136,8.7478495765353e-05,6.46544778237106e-05
"TRABD",0.000106937451911084,8.99706479758044e-07,1.39104965268272e-06,1.18464154879088e-06,0.000148090131651912,8.23411130946345e-05
"TRABD2A",3.18396930741421e-05,4.49853239879022e-06,3.06030923590199e-06,1.39787702757324e-05,2.14934879030351e-07,4.12688156321557e-06
"TRABD2B",3.71097112381381e-05,6.29794535830631e-06,9.73734756877906e-06,6.87092098298713e-06,1.52603764111549e-05,7.66420861740035e-06
"TRAC",8.01481929107716e-05,1.92537186668221e-05,2.78209930536545e-07,1.16094871781507e-05,1.56902461692157e-05,9.8259084838466e-07
"TRADD",7.83915201894396e-05,5.57818017449987e-06,1.39104965268272e-06,5.80474358907533e-05,2.14934879030351e-07,1.96518169676932e-07
"TRAF1",3.05221885331431e-05,8.99706479758044e-07,8.62450784663288e-06,1.54003401342815e-05,1.61201159272764e-05,1.96518169676932e-07
"TRAF2",6.36793861482843e-06,2.69911943927413e-06,3.06030923590199e-06,7.1078492927453e-07,5.26590453624361e-05,8.05724495675421e-06
"TRAF3",3.27180294348081e-05,5.39823887854826e-07,2.8099202984191e-05,1.65849816830724e-06,2.64369901207332e-05,4.89330242495561e-05
"TRAF3IP1",2.65696749101462e-05,2.69911943927413e-06,7.42820514532574e-05,1.65849816830724e-06,3.03058179432795e-05,0.000127933328459683
"TRAF3IP2",0.000187744397092355,5.21829758259665e-06,1.39104965268272e-06,2.36928309758177e-07,4.08376270157668e-06,0.000141296563997714
"TRAF3IP2-AS1",5.46764384514579e-05,4.73245608352731e-05,7.98462500639883e-05,0.000101168388266741,1.50454415321246e-06,8.35202221126961e-05
"TRAF3IP3",2.41542499183147e-06,1.79941295951609e-07,1.53015461795099e-05,7.1078492927453e-07,3.20252969755224e-05,5.89554509030796e-07
"TRAF4",4.80889157464629e-05,9.53688868543526e-06,5.84240854126744e-06,2.36928309758177e-07,4.83603477818291e-05,2.10274441554317e-05
"TRAF5",2.19584090166497e-07,1.52950101558867e-05,3.64455009002873e-05,4.33578806857463e-05,2.98759481852188e-05,1.96518169676932e-07
"TRAF6",1.09792045083249e-06,3.14897267915315e-05,1.39104965268272e-06,7.1078492927453e-07,3.33149062497045e-05,5.69902692063103e-06
"TRAF7",3.09613567134761e-05,1.79941295951609e-07,0.000114900701311593,2.60621140733994e-06,0.000153678438506701,1.86692261193085e-05
"TRAFD1",3.44747021561401e-05,5.39823887854826e-07,2.03093249291678e-05,6.46814285639822e-05,7.71616215718961e-05,5.89554509030796e-07
"TRAIP",4.61126589349645e-06,3.41888462308057e-06,1.80836454848754e-05,7.1078492927453e-07,2.85863389110367e-05,1.96518169676932e-07
"TRAK1",6.87298202221137e-05,0.000106705188499304,4.47917988163837e-05,2.36928309758177e-07,0.000194086195764407,6.77987685385415e-05
"TRAK2",0.000161833474452709,4.58850304676602e-05,0.00018278392436251,0.000143341627403697,1.69798554433978e-05,0.000112604911224882
"TRAM1",2.30563294674822e-05,7.53954030037241e-05,0.000176663305890706,1.44526268952488e-05,6.21161800397716e-05,8.86296945242963e-05
"TRAM1L1",5.48960225416244e-06,8.99706479758044e-07,3.36634015949219e-05,4.02778126588901e-06,1.50454415321246e-06,1.96518169676932e-07
"TRAM2",5.51156066317909e-05,7.37759313401596e-06,2.78209930536545e-07,7.1078492927453e-07,3.76136038303115e-05,4.12688156321557e-06
"TRAM2-AS1",4.61126589349645e-06,8.99706479758044e-07,2.64299434009717e-05,4.50163788540536e-06,2.14934879030351e-07,1.37562718773852e-06
"TRANK1",1.82254794838193e-05,2.17728968101447e-05,1.39104965268272e-06,8.29249084153619e-06,2.14934879030351e-07,2.94777254515398e-06
"TRAP1",3.73292953283046e-06,3.47286701186605e-05,2.97684625674103e-05,4.90441601199426e-05,7.11434449590463e-05,3.91071157657095e-05
"TRAPPC1",1.09792045083249e-06,1.79941295951609e-07,8.04026699250614e-05,2.60621140733994e-06,3.20252969755224e-05,1.96518169676932e-07
"TRAPPC10",5.68722793531228e-05,7.01771054211274e-06,0.000145503793670613,9.7851391930127e-05,4.94350221769808e-06,5.40424966611563e-05
"TRAPPC11",3.29376135249746e-06,1.25958907166126e-06,4.72956881912126e-06,2.20343328075104e-05,2.8156469152976e-05,6.87813593869262e-06
"TRAPPC12",6.43381384187838e-05,2.42920749534672e-05,2.36478440956063e-05,1.2083343797667e-05,3.9762952620615e-05,7.27117227804648e-06
"TRAPPC13",1.03204522378254e-05,5.93806276640309e-06,6.95524826341361e-06,2.36928309758177e-07,2.36428366933387e-06,1.51318990651238e-05
"TRAPPC14",9.88128405749238e-06,4.138649806887e-06,8.26283493693537e-05,3.57761747734847e-05,8.14603191525032e-05,3.24254979966938e-05
"TRAPPC2",2.41542499183147e-06,8.09735831782239e-06,8.62450784663288e-06,2.13235478782359e-06,3.1165557459401e-05,3.73384522386171e-06
"TRAPPC2B",2.19584090166497e-07,1.79941295951609e-07,2.5038893748289e-06,1.65849816830724e-06,1.35408973789121e-05,1.96518169676932e-07
"TRAPPC2L",7.39998383861096e-05,2.53717227291768e-05,5.84240854126744e-06,3.76716012515501e-05,4.66408687495863e-05,1.74901171012469e-05
"TRAPPC3",1.53708863116548e-06,3.58083178943701e-05,2.5038893748289e-06,3.19853218173539e-05,2.25681622981869e-05,0.000127540292120329
"TRAPPC4",2.48130021888142e-05,2.32124271777575e-05,1.02937674298521e-05,6.87092098298713e-06,1.93441391127316e-06,2.96742436212167e-05
"TRAPPC5",1.97625681149848e-06,7.01771054211274e-06,3.06030923590199e-06,4.50163788540536e-06,5.00798268140719e-05,5.89554509030796e-07
"TRAPPC6A",1.33946295001563e-05,3.29292571591444e-05,8.34629791609634e-07,3.15114651978375e-05,2.60071203626725e-05,6.48509959933876e-06
"TRAPPC6B",6.58752270499492e-07,1.20560668287578e-05,1.94746951375581e-06,2.44036159050922e-05,1.13915485886086e-05,8.84331763546194e-06
"TRAPPC8",1.25162931394904e-05,5.39823887854826e-07,1.19630270130714e-05,0.000119174939808363,8.81233004024441e-06,1.74901171012469e-05
"TRAPPC9",0.000170177669879036,1.79941295951609e-07,0.000105997983534423,2.36928309758177e-07,0.000186778409877375,9.8259084838466e-07
"TRARG1",2.26171612871492e-05,1.60147753396932e-05,1.41887064573638e-05,1.30310570366997e-05,1.07467439515176e-06,1.96518169676932e-07
"TRAT1",3.29376135249746e-06,5.39823887854826e-07,1.39104965268272e-06,2.36928309758177e-07,1.07467439515176e-06,1.96518169676932e-07
"TRDMT1",2.85459317216447e-06,3.41888462308057e-06,4.53482186774568e-05,2.13235478782359e-06,1.50454415321246e-06,5.30599058127716e-06
"TRDN",7.68544315582741e-06,5.21829758259665e-06,2.78209930536545e-07,4.02778126588901e-06,4.51363245963738e-06,1.96518169676932e-07
"TRDN-AS1",6.58752270499492e-07,1.25958907166126e-06,2.78209930536545e-07,2.60621140733994e-06,1.07467439515176e-06,2.16169986644625e-06
"TREH",7.68544315582741e-06,1.61947166356448e-06,3.06030923590199e-06,2.36928309758177e-07,5.37337197575878e-06,4.12688156321557e-06
"TREM2",1.25162931394904e-05,1.79941295951609e-07,8.34629791609634e-07,7.1078492927453e-07,1.78395949595192e-05,1.67040444225392e-05
"TREML1",2.19584090166497e-07,1.25958907166126e-06,3.14377221506295e-05,8.29249084153619e-06,2.51473808465511e-05,6.48509959933876e-06
"TRERF1",3.73292953283046e-06,7.01771054211274e-06,9.18092770770597e-06,5.44935112443807e-06,2.77265993949153e-05,1.76866352709239e-06
"TREX1",9.33232383207614e-05,6.29794535830631e-06,5.313809673248e-05,2.62990423831576e-05,4.51363245963738e-06,4.02862247837711e-05
"TREX2",1.73471431231533e-05,3.05900203117735e-06,1.41887064573638e-05,4.02778126588901e-06,1.93441391127316e-06,9.8259084838466e-07
"TRG-AS1",3.73292953283046e-06,1.9793542554677e-06,2.78209930536545e-07,1.18464154879088e-06,2.14934879030351e-07,2.16169986644625e-06
"TRHDE",2.19584090166497e-07,3.50885527105637e-05,9.48695863129617e-05,0.000138129204589017,2.14934879030351e-07,1.39527900470622e-05
"TRHR",2.41542499183147e-06,3.05900203117735e-06,7.5116681244867e-06,2.13235478782359e-06,1.93441391127316e-06,2.94777254515398e-06
"TRIAP1",4.17209771316345e-06,4.01269089972088e-05,1.25194468741445e-05,3.55392464637265e-06,6.23311149188019e-06,1.51318990651238e-05
"TRIB1",2.21779931068162e-05,8.99706479758044e-07,8.34629791609634e-07,7.81863422201983e-06,3.65389294351597e-06,1.39527900470622e-05
"TRIB2",0.000148658429042719,1.25958907166126e-06,0.000166091328530317,8.12664102470546e-05,2.14934879030351e-07,0.000116142238279067
"TRIB3",4.32580657628e-05,5.39823887854826e-07,2.78209930536545e-07,2.86683254807394e-05,1.48305066530942e-05,6.87813593869262e-06
"TRIL",6.80710679516142e-06,0.000134416148075852,0.000154962931308855,2.60621140733994e-06,3.28850364916438e-05,6.50475141630645e-05
"TRIM10",3.73292953283046e-06,5.39823887854826e-07,8.34629791609634e-07,1.68219099928306e-05,2.42876413304297e-05,1.96518169676932e-07
"TRIM11",4.94064202874619e-05,8.45724090972561e-06,2.58735235398986e-05,9.24020408056889e-06,2.98759481852188e-05,6.87813593869262e-06
"TRIM13",2.17388249264832e-05,3.11298441996283e-05,0.000101546624645839,5.94690057493024e-05,1.225128810473e-05,6.19032234482336e-05
"TRIM14",1.64688067624873e-05,2.33923684737091e-06,6.03715549264302e-05,3.81454578710665e-05,2.14934879030351e-07,4.06792611231249e-05
"TRIM16",2.41542499183147e-06,5.41623300814342e-05,4.47917988163837e-05,1.01879173196016e-05,6.44804637091054e-07,1.51318990651238e-05
"TRIM17",1.25162931394904e-05,8.45724090972561e-06,3.58890810392142e-05,7.34477760250348e-06,1.26811578627907e-05,1.96518169676932e-07
"TRIM2",3.27180294348081e-05,0.00113381010579109,0.00179640152147447,4.24101674467136e-05,0.000818257084468548,0.00150670480691304
"TRIM21",2.19584090166497e-07,1.61947166356448e-06,6.95524826341361e-06,5.44935112443807e-06,6.44804637091054e-07,1.76866352709239e-06
"TRIM22",2.19584090166497e-07,1.9793542554677e-06,1.08501872909252e-05,8.29249084153619e-06,6.44804637091054e-07,3.51767523721708e-05
"TRIM23",3.9744720320136e-05,5.05635041624021e-05,1.39104965268272e-06,4.05147409686482e-05,1.50454415321246e-06,2.16169986644625e-06
"TRIM24",6.12639611564528e-05,1.9793542554677e-06,1.86400653459485e-05,7.1078492927453e-07,2.29980320562476e-05,3.08533526392783e-05
"TRIM25",1.91038158444853e-05,5.57818017449987e-06,1.25194468741445e-05,2.36928309758177e-07,3.20252969755224e-05,9.8259084838466e-07
"TRIM26",5.92877043449543e-06,1.61947166356448e-06,1.75272256238023e-05,2.15604761879941e-05,4.08376270157668e-06,1.39527900470622e-05
"TRIM27",8.12461133616041e-06,1.79941295951609e-07,3.14377221506295e-05,4.99918733589753e-05,6.81343566526214e-05,2.55473620580012e-06
"TRIM28",6.36793861482843e-06,1.79941295951609e-07,2.78209930536545e-07,1.30310570366997e-05,1.05318090724872e-05,1.76866352709239e-06
"TRIM29",2.39346658281482e-05,7.01771054211274e-06,4.72956881912126e-06,1.18464154879088e-06,2.25681622981869e-05,1.37562718773852e-06
"TRIM3",5.59939429924569e-05,2.0693249034435e-05,2.86556228452641e-05,1.65849816830724e-06,7.97408401202604e-05,2.53508438883242e-05
"TRIM32",5.05043407382944e-06,1.565489274779e-05,2.75427831231179e-05,3.0800680268563e-06,2.79415342739457e-06,1.94552987980163e-05
"TRIM33",3.84272157791371e-05,0.000123619670318755,8.81925479800846e-05,0.000108276237559487,4.06226921367364e-05,5.24703513037408e-05
"TRIM34",1.38337976804893e-05,3.77876721498378e-06,9.18092770770597e-06,4.97549450492171e-06,2.08486832659441e-05,1.76866352709239e-06
"TRIM35",1.11987885984914e-05,4.15664393648216e-05,1.75272256238023e-05,2.34559026660595e-05,1.09616788305479e-05,1.12015356715851e-05
"TRIM36",9.88128405749238e-06,3.2209491975338e-05,5.42509364546262e-05,6.39706436347077e-06,7.37226635074105e-05,3.73384522386171e-06
"TRIM37",1.99821522051513e-05,0.000305000496637977,0.000405908288652819,0.000348521543654278,0.000366034098988688,0.00060272122639915
"TRIM38",7.24627497549442e-06,0.000116422018480691,4.97995775660415e-05,0.000360367959142187,3.63239945561294e-05,6.62266231811261e-05
