"","CDSeq_estimated_cell_type_1","CDSeq_estimated_cell_type_2","CDSeq_estimated_cell_type_3","CDSeq_estimated_cell_type_4","CDSeq_estimated_cell_type_5","CDSeq_estimated_cell_type_6"
"TOR1A",2.4817823496421e-05,2.32996858764497e-05,2.40343414323399e-05,1.48740339314961e-06,1.54495783147953e-06,5.88419057074509e-06
"TOR1AIP1",0.00015574649863502,8.60055518929353e-06,2.40343414323399e-05,9.28564689723402e-05,0.000318923438069703,0.000139972412061663
"TOR1AIP2",8.46150990074825e-05,0.000206569698273759,0.000234759678435078,0.000115380006068606,1.56702865764352e-05,0.000127490795699477
"TOR1B",8.40288512083544e-06,3.9093432678607e-06,3.03463906973989e-05,1.29616581403038e-05,6.40053958755806e-06,2.6746320776114e-06
"TOR2A",1.95415933042685e-07,1.40736357642985e-06,4.39415737298336e-05,9.98685135400456e-06,4.87765258224252e-05,4.26158044366084e-05
"TOR3A",4.04510981398357e-05,9.5387975735801e-06,1.67512076649642e-05,2.52858576835435e-05,4.63487349443859e-06,7.31066101213784e-06
"TOR4A",0.000134250746000324,8.91330265072238e-06,4.53982004833088e-05,0.000157027301076795,2.80299492282715e-05,3.54834522296446e-05
"TOX",1.23112037816891e-05,6.52078457079164e-05,4.58837427344671e-05,2.2736023295287e-05,1.08147048203567e-05,1.08768371156197e-05
"TOX-DT",1.95415933042685e-07,7.81868653572139e-07,2.42771125579191e-07,4.46221017944884e-06,1.10354130819966e-06,5.34926415522281e-07
"TOX2",2.14957526346953e-06,1.56373730714428e-07,5.09819363716302e-06,2.12486199021374e-07,1.9863743547594e-06,1.24816163621866e-06
"TOX3",2.13003367016526e-05,1.56373730714428e-07,2.42771125579191e-07,3.80350296248259e-05,6.62124784919799e-07,1.83658069329316e-05
"TOX4",2.87261421572747e-05,0.000123066126072255,8.95825453387216e-05,4.22847536052533e-05,0.000117196086930804,6.32996258368032e-05
"TP53",2.1691168567738e-05,1.56373730714428e-07,5.80222990134267e-05,2.86856368678854e-05,9.49045525051712e-06,3.03124968795959e-06
"TP53AIP1",2.67719828268478e-05,1.56373730714428e-07,4.83114539902591e-05,1.55114925285603e-05,5.95912306427819e-06,5.17095535004871e-06
"TP53BP1",1.95415933042685e-07,7.99069763950726e-05,3.08319329485573e-05,5.2909063556322e-05,0.000104836424278968,3.37003641779037e-05
"TP53BP2",4.00602662737504e-05,1.82957264935881e-05,2.93753061950821e-05,2.12486199021374e-07,1.16975378669165e-05,1.37297779984052e-05
"TP53I11",4.98310629258846e-05,6.09857549786268e-06,8.49698939527169e-06,1.97612165089877e-05,2.20708261639933e-07,6.24080818109328e-06
"TP53I13",1.75874339738416e-06,1.92339688778746e-05,2.93753061950821e-05,1.84862993148595e-05,7.43786841726574e-05,3.03124968795959e-06
"TP53I3",1.8564513639055e-05,1.56373730714428e-07,3.64156688368787e-06,5.84337047308777e-05,1.10354130819966e-06,5.34926415522281e-07
"TP53INP1",2.5404071295549e-06,1.23535247264398e-05,3.37451864555076e-05,1.50865201305175e-05,4.63487349443859e-06,4.45772012935234e-06
"TP53INP2",1.95415933042685e-07,7.61540068579263e-05,7.98717003155539e-05,0.000193999899706514,1.54495783147953e-06,0.00011108638562346
"TP53RK",3.32207086172564e-06,3.9093432678607e-06,2.18494013021272e-06,1.91237579119236e-06,6.62124784919799e-07,6.95404340178965e-06
"TP53TG1",1.30928675138599e-05,2.65835342214527e-06,1.04391583999052e-05,7.86198936379082e-06,2.20708261639933e-07,1.05202195052715e-05
"TP53TG5",4.51410805328602e-05,1.20407772650109e-05,6.55482039063816e-06,2.99605540620137e-05,3.99481953568279e-05,5.17095535004871e-06
"TP63",4.47502486667748e-05,7.97506026643582e-06,3.4230728706666e-05,1.48740339314961e-06,2.42779087803926e-06,1.78308805174094e-07
"TP73",1.1138708183433e-05,8.91330265072238e-06,3.15602463252949e-06,2.14611061011587e-05,1.47874535298755e-05,8.02389623283421e-06
"TPBG",1.95415933042685e-07,7.66231280500696e-06,1.86933766695977e-05,6.99079594780319e-05,4.63487349443859e-06,3.74448490865597e-06
"TPCN1",0.000122525790017763,1.72011103785871e-06,3.76295244647746e-05,3.1872929853206e-06,7.28337263411779e-06,3.37003641779037e-05
"TPCN2",9.18454885300618e-06,1.09461611500099e-06,0.000781480253239417,0.000150227742708111,0.000384253083515123,4.10110251900415e-06
"TPD52",0.000337092484498631,0.0006134541455927,0.00015318858024047,4.39846431974243e-05,3.59754466473091e-05,0.000122141531544254
"TPD52L1",2.14957526346953e-06,4.42537657921831e-05,3.95716934694082e-05,3.61226538336335e-06,3.06784483679507e-05,0.000110729768013112
"TPD52L2",1.27020356477745e-05,1.39172620335841e-05,2.7918679441607e-05,1.80613269168168e-05,3.24441144610702e-05,2.31801446726322e-06
"TPGS1",1.73920180407989e-05,1.56373730714428e-07,3.32596442043492e-05,1.9336244110945e-05,5.51770654099833e-06,8.3805138431824e-06
"TPGS2",0.000159654817295873,0.000105552268232239,6.06927813947978e-06,8.52069658075708e-05,0.000216073388145494,3.22738937365109e-05
"TPH1",4.10373459389638e-06,7.81868653572139e-07,1.21385562789596e-06,6.16209977161983e-06,2.00844518092339e-05,1.78308805174094e-07
"TPH2",4.88539832606712e-06,1.56373730714428e-07,2.42771125579191e-07,5.31215497553434e-06,6.62124784919799e-07,1.96139685691503e-06
"TPI1",7.2499311158836e-05,0.000231276747726639,0.000226991002416544,0.000172751279804377,0.000182967148899504,0.000103597415806148
"TPK1",1.95415933042685e-07,4.69121192143283e-07,4.53982004833088e-05,2.76232058727786e-06,1.54495783147953e-06,2.31801446726322e-06
"TPM1",1.36791153129879e-06,0.000157468346829429,0.000383335607289543,0.00037121338969034,0.000153833658363033,0.000784737051571186
"TPM2",5.86247799128054e-07,4.69121192143283e-07,0.0001201717071617,0.000176576031386761,1.54495783147953e-06,0.000505505462668555
"TPM3",3.34161245502991e-05,0.000122440631149397,0.000109004235385057,0.000148102880717897,7.34958511260977e-05,0.000147104764268627
"TPM4",5.60843727832505e-05,0.000755441493081401,0.000267776551513848,0.001023970993084,0.00095412181506943,0.00193732516821653
"TPMT",6.62460013014701e-05,5.45744320193353e-05,3.95716934694082e-05,0.000134078791582487,2.09672848557936e-05,2.12187478157171e-05
"TPO",6.83955765649396e-06,2.97110088357413e-06,5.5837358883214e-06,3.1872929853206e-06,6.84195611083792e-06,1.01636018949233e-05
"TPP1",0.000716590226467525,0.000154653619676569,0.000163384967514796,3.08104988580992e-05,0.000216073388145494,0.00021735843350722
"TPP2",0.000122525790017763,0.000115247439536533,8.49698939527169e-06,5.92836495269632e-05,6.06947719509816e-05,1.44430132191016e-05
"TPPP",0.00040978721159051,0.00314764682555072,0.00328687826921667,0.003598878752825,0.00135139668602131,0.00415085067564772
"TPPP2",1.95415933042685e-07,7.97506026643582e-06,2.42771125579191e-07,1.9336244110945e-05,1.12561213436366e-05,3.38786729830778e-06
"TPPP3",9.77079665213423e-07,1.57937468021572e-05,1.38379541580139e-05,7.01204456770533e-06,6.2460438044101e-05,1.65827188811907e-05
"TPR",2.5404071295549e-06,8.36599459322189e-05,0.000122599418417492,6.37458597064121e-07,9.60080938133709e-05,0.000162082703903251
"TPRA1",1.93461773712258e-05,1.56373730714428e-07,5.09819363716302e-06,2.12486199021374e-07,4.63487349443859e-06,1.96139685691503e-06
"TPRG1",1.36791153129879e-06,3.28384834500298e-06,1.21385562789596e-06,1.91237579119236e-06,5.51770654099833e-06,1.24816163621866e-06
"TPRG1L",1.95415933042685e-07,2.34560596071642e-06,2.18494013021272e-06,2.33734818923511e-06,2.20708261639933e-07,5.88419057074509e-06
"TPRKB",1.95415933042685e-07,3.59659580643184e-06,1.69939787905434e-06,1.16867409461755e-05,2.42779087803926e-06,5.17095535004871e-06
"TPRN",7.09359836944946e-05,1.45427569564418e-05,4.63692849856255e-05,2.35859680913725e-05,1.56702865764352e-05,1.01636018949233e-05
"TPSB2",2.44269916303356e-05,1.89212214164458e-05,1.33524119068555e-05,1.16867409461755e-05,9.04903872723725e-06,1.24816163621866e-06
"TPSD1",6.05789392432323e-06,7.81868653572139e-07,2.42771125579191e-07,4.46221017944884e-06,6.84195611083792e-06,8.91544025870468e-07
"TPST1",1.36791153129879e-06,5.47308057500497e-06,8.01144714411331e-06,2.1036133703116e-05,1.08147048203567e-05,3.38786729830778e-06
"TPST2",0.000287066005639704,7.14627949364935e-05,5.5837358883214e-06,1.48740339314961e-06,1.21389543901963e-05,0.000227343726596969
"TPT1",0.000588006542525438,0.00410715603721445,0.00384719402705344,0.00223259249311757,0.00579160549369348,0.0115720631469935
"TPTE",5.86247799128054e-07,7.81868653572139e-07,1.69939787905434e-06,3.61226538336335e-06,1.10354130819966e-06,5.34926415522281e-07
"TPX2",1.95415933042685e-07,4.22209072928955e-06,7.28313376737574e-07,2.12486199021374e-07,2.86920740131913e-06,9.09374906387877e-06
"TRA2A",0.000239775349843374,0.00029101151285955,0.000104148812873473,0.000409035933116144,0.000376307586096086,0.000368564300294851
"TRA2B",6.4487257904086e-06,4.05007962550368e-05,0.000286712699309025,3.88849744209114e-05,0.000158247823595832,8.73713145353059e-06
"TRABD",7.71892935518605e-05,2.01722112621612e-05,0.000119686164910541,7.41576834584594e-05,4.65694432060259e-05,2.97775704640736e-05
"TRABD2A",5.66706205823786e-06,1.07897874192955e-05,2.42771125579191e-07,2.95355816639709e-05,6.62124784919799e-07,1.44430132191016e-05
"TRABD2B",1.07478763173477e-05,4.69121192143283e-07,2.1606630176548e-05,3.08104988580992e-05,3.11198648912306e-05,1.60477924656684e-06
"TRAC",5.41302134528237e-05,4.69121192143283e-07,5.5837358883214e-06,2.82606644698427e-05,4.56866101594661e-05,7.31066101213784e-06
"TRADD",7.21084792927507e-05,2.97110088357413e-06,1.96644611719145e-05,5.71587875367495e-05,3.75204044787886e-06,1.24816163621866e-06
"TRAF1",3.53702838807259e-05,1.23535247264398e-05,2.18494013021272e-06,2.12486199021374e-07,5.51770654099833e-06,3.38786729830778e-06
"TRAF2",5.86247799128054e-07,5.47308057500497e-06,2.42771125579191e-07,4.01598916150396e-05,3.310623924599e-06,2.54981591398954e-05
"TRAF3",6.42918419710433e-05,2.98673825664557e-05,2.30632569300232e-05,9.98685135400456e-06,6.62124784919799e-07,7.66727862248602e-06
"TRAF3IP1",1.30928675138599e-05,3.45585944878885e-05,4.00572357205666e-05,7.03329318760747e-05,3.02370318446708e-05,7.97040359128198e-05
"TRAF3IP2",4.90493991937139e-05,7.30265322436378e-05,7.79295313109204e-05,0.00017785094858089,3.75204044787886e-06,1.94356597639762e-05
"TRAF3IP2-AS1",9.28225681952752e-05,3.45585944878885e-05,7.01608552923863e-05,0.000110280337292093,5.9370522381142e-05,4.65385981504384e-05
"TRAF3IP3",2.20820004338234e-05,2.34560596071642e-06,1.7722292167281e-05,2.12486199021374e-07,2.20708261639933e-07,9.45036667422696e-06
"TRAF4",8.46150990074825e-05,1.56373730714428e-07,1.5294580911489e-05,1.84862993148595e-05,1.69945361462748e-05,1.80091893225835e-05
"TRAF5",2.5404071295549e-06,4.69121192143283e-07,6.14210947715354e-05,2.1036133703116e-05,4.34795275430668e-05,2.51415415295472e-05
"TRAF6",1.81736817729697e-05,2.048495872359e-05,1.28668696556971e-05,2.23110508972442e-05,1.9863743547594e-06,8.91544025870468e-07
"TRAF7",0.000145975701982885,3.59659580643184e-06,1.04391583999052e-05,8.9881662186041e-05,3.15612814145104e-05,6.24080818109328e-06
"TRAFD1",0.000125261613080361,1.82957264935881e-05,1.04391583999052e-05,2.48608852855007e-05,1.3021787436756e-05,4.81433773970053e-06
"TRAIP",3.57611157468113e-05,4.69121192143283e-07,1.21385562789596e-06,4.0372377814061e-06,6.62124784919799e-07,8.73713145353059e-06
"TRAK1",0.000161218144760215,3.92498064093214e-05,8.56982073294545e-05,5.24840911582793e-05,0.000178111567143426,3.6196687450341e-05
"TRAK2",8.40288512083544e-06,4.58175030993273e-05,1.18957851533804e-05,9.28564689723402e-05,7.30544346028178e-05,0.000321847393339239
"TRAM1",2.14957526346953e-06,7.11500474750646e-05,2.6704823813711e-06,4.52595603915526e-05,0.000208127890726457,9.75349164302292e-05
"TRAM1L1",1.95415933042685e-07,1.57937468021572e-05,2.6704823813711e-06,6.58707216966258e-06,8.60762220395739e-06,1.78308805174094e-07
"TRAM2",6.05789392432323e-06,1.72011103785871e-06,4.4427115980992e-05,5.37590083524075e-05,9.04903872723725e-06,1.78308805174094e-07
"TRAM2-AS1",1.95415933042685e-07,7.81868653572139e-07,2.42771125579191e-07,2.12486199021374e-07,4.08310284033876e-05,1.60477924656684e-06
"TRANK1",1.03570444512623e-05,7.81868653572139e-07,4.12710913484625e-06,2.35859680913725e-05,3.75204044787886e-06,1.30165427777088e-05
"TRAP1",0.000104156692311751,4.55047556378985e-05,3.27741019531908e-05,3.29353608483129e-05,2.22915344256332e-05,1.72959541018871e-05
"TRAPPC1",1.4265363112116e-05,8.91330265072238e-06,3.37451864555076e-05,1.2536685742261e-05,1.54495783147953e-06,1.3373160388057e-05
"TRAPPC10",5.80385321136774e-05,5.86401490179104e-05,3.27741019531908e-05,1.91237579119236e-06,3.24441144610702e-05,7.86341830817753e-05
"TRAPPC11",5.86247799128054e-07,1.36045145721552e-05,8.49698939527169e-06,2.82606644698427e-05,1.47874535298755e-05,5.34926415522281e-07
"TRAPPC12",1.95415933042685e-07,1.95467163393035e-05,4.10283202228833e-05,7.11828766721601e-05,4.43623605896265e-05,3.38786729830778e-06
"TRAPPC13",8.40288512083544e-06,5.47308057500497e-06,8.49698939527169e-06,8.71193415987632e-06,1.16975378669165e-05,8.91544025870468e-07
"TRAPPC14",9.86850461865558e-05,3.39330995650308e-05,4.29704892275168e-05,6.37458597064121e-07,1.9643035285954e-05,2.12187478157171e-05
"TRAPPC2",2.20820004338234e-05,7.03681788214925e-06,2.30632569300232e-05,6.37458597064121e-07,1.10354130819966e-06,2.31801446726322e-06
"TRAPPC2B",1.23112037816891e-05,4.69121192143283e-07,2.42771125579191e-07,6.37458597064121e-07,9.93187177379699e-06,1.78308805174094e-07
"TRAPPC2L",7.40626386231775e-05,2.23614434921632e-05,6.96753130412279e-05,2.14611061011587e-05,2.3174367472193e-05,1.15900723363161e-05
"TRAPPC3",1.95415933042685e-07,5.26979472507622e-05,7.01608552923863e-05,4.44096155954671e-05,3.37683640309098e-05,4.97481566435721e-05
"TRAPPC4",5.49118771849944e-05,3.48713419493174e-05,2.20921724277064e-05,2.12486199021374e-07,3.99481953568279e-05,2.6746320776114e-06
"TRAPPC5",1.93461773712258e-05,6.41132295929154e-06,2.25777146788648e-05,2.12486199021374e-07,2.20708261639933e-07,1.65827188811907e-05
"TRAPPC6A",2.52086553625063e-05,1.32917671107264e-05,1.04391583999052e-05,7.01204456770533e-06,4.74522762525856e-05,1.87224245432798e-05
"TRAPPC6B",2.24728322999087e-05,1.48555044178706e-05,2.42771125579191e-07,2.12486199021374e-07,1.12561213436366e-05,1.40863956087534e-05
"TRAPPC8",4.49456645998175e-06,7.58412593964975e-05,1.1410242902222e-05,1.06243099510687e-06,5.84876893345822e-05,5.34926415522281e-07
"TRAPPC9",0.000168253118349752,1.04770399578667e-05,2.42771125579191e-07,0.000155752383882667,4.70108597293057e-05,5.50974207987949e-05
"TRARG1",3.41977882824698e-05,5.16033311357612e-06,3.15602463252949e-06,2.91106092659282e-05,1.10354130819966e-06,1.78308805174094e-07
"TRAT1",2.14957526346953e-06,1.09461611500099e-06,7.28313376737574e-07,2.12486199021374e-07,1.9863743547594e-06,1.78308805174094e-07
"TRDMT1",2.67719828268478e-05,7.81868653572139e-07,1.28668696556971e-05,2.33734818923511e-06,8.16620568067752e-06,8.91544025870468e-07
"TRDN",4.10373459389638e-06,1.56373730714428e-07,2.6704823813711e-06,1.04118237520473e-05,8.16620568067752e-06,1.78308805174094e-07
"TRDN-AS1",3.32207086172564e-06,2.03285849928756e-06,1.69939787905434e-06,1.06243099510687e-06,6.62124784919799e-07,1.78308805174094e-07
"TREH",5.27623019215249e-06,2.34560596071642e-06,7.52590489295493e-06,1.91237579119236e-06,8.60762220395739e-06,1.78308805174094e-07
"TREM2",2.28636641659941e-05,9.22605011215124e-06,3.64156688368787e-06,1.55114925285603e-05,5.95912306427819e-06,5.17095535004871e-06
"TREML1",1.19203719156038e-05,1.56373730714428e-07,8.61837495806129e-05,4.88718257749159e-06,2.20708261639933e-07,5.5275729603969e-06
"TRERF1",1.89553455051404e-05,1.11025348807244e-05,2.42771125579191e-07,2.1036133703116e-05,4.63487349443859e-06,6.59742579144146e-06
"TREX1",6.46826738371286e-05,4.69121192143283e-07,6.38488060273273e-05,1.9336244110945e-05,3.24441144610702e-05,3.29871289572073e-05
"TREX2",1.27020356477745e-05,1.56373730714428e-07,1.69939787905434e-06,3.46352504404839e-05,1.10354130819966e-06,1.24816163621866e-06
"TRG-AS1",5.86247799128054e-07,2.65835342214527e-06,2.6704823813711e-06,1.91237579119236e-06,2.20708261639933e-07,1.78308805174094e-07
"TRHDE",4.12327618720065e-05,5.92656439407681e-05,5.02536229948926e-05,1.06243099510687e-06,3.55340301240292e-05,9.80698428457515e-06
"TRHR",1.15295400495184e-05,1.72011103785871e-06,7.28313376737574e-07,4.88718257749159e-06,2.20708261639933e-07,1.96139685691503e-06
"TRIAP1",1.19203719156038e-05,1.95467163393035e-05,2.18494013021272e-06,1.55114925285603e-05,7.28337263411779e-06,1.12334547259679e-05
"TRIB1",4.88539832606712e-06,8.28780772786467e-06,3.64156688368787e-06,1.9336244110945e-05,9.49045525051712e-06,5.88419057074509e-06
"TRIB2",5.84293639797627e-05,7.92814814722149e-05,1.21385562789596e-06,3.88849744209114e-05,0.000252710959577723,1.87224245432798e-05
"TRIB3",4.10373459389638e-06,9.22605011215124e-06,2.6704823813711e-06,4.950928437198e-05,3.55340301240292e-05,1.78308805174094e-07
"TRIL",1.07478763173477e-05,8.24089560865034e-05,0.00010803315088274,6.37458597064121e-07,0.000304798109324748,1.78308805174094e-07
"TRIM10",5.66706205823786e-06,1.56373730714428e-07,3.15602463252949e-06,1.72113821207313e-05,2.22915344256332e-05,8.91544025870468e-07
"TRIM11",1.34836993799452e-05,1.79829790321592e-05,4.34560314786752e-05,4.52595603915526e-05,5.07629001771846e-06,1.96139685691503e-06
"TRIM13",3.81061069433235e-05,3.98753013321791e-05,3.71439822136163e-05,0.00012685426081576,3.288553098435e-05,1.12334547259679e-05
"TRIM14",2.95078058894454e-05,4.69121192143283e-07,2.42771125579191e-07,6.94829870799892e-05,6.86402693700192e-05,4.81433773970053e-06
"TRIM16",3.06803014877015e-05,1.09461611500099e-06,7.30741087993365e-05,3.1872929853206e-06,1.78773691928346e-05,3.76231578917337e-05
"TRIM17",1.54378587103721e-05,7.81868653572139e-07,2.42771125579191e-07,4.950928437198e-05,1.54495783147953e-06,1.15900723363161e-05
"TRIM2",0.000636860525786109,0.00113886988079318,0.000356145241224674,0.000773237278238778,0.000636301918307927,0.00119306421541986
"TRIM21",1.36791153129879e-06,1.09461611500099e-06,2.18494013021272e-06,1.48740339314961e-06,2.20708261639933e-07,5.17095535004871e-06
"TRIM22",3.06803014877015e-05,1.54809993407284e-05,2.42771125579191e-07,2.12486199021374e-07,1.3021787436756e-05,5.34926415522281e-07
"TRIM23",1.97370092373112e-05,1.95467163393035e-05,3.15602463252949e-06,2.4435912887458e-05,1.54495783147953e-06,4.86783038125275e-05
"TRIM24",6.27285145067018e-05,3.28384834500298e-06,2.18494013021272e-06,3.61226538336335e-06,5.45149406250635e-05,1.37297779984052e-05
"TRIM25",2.1691168567738e-05,4.69121192143283e-07,2.40343414323399e-05,2.12486199021374e-07,2.36157839954728e-05,7.66727862248602e-06
"TRIM26",4.88539832606712e-06,4.22209072928955e-06,8.98253164643008e-06,3.12354712561419e-05,1.56702865764352e-05,1.78308805174094e-07
"TRIM27",7.32809748910068e-05,2.32996858764497e-05,4.4427115980992e-05,4.0372377814061e-06,5.07629001771846e-06,1.30165427777088e-05
"TRIM28",3.32207086172564e-06,1.56373730714428e-07,1.33524119068555e-05,3.1872929853206e-06,1.83187857161144e-05,8.91544025870468e-07
"TRIM29",4.16235937380918e-05,7.66231280500696e-06,4.61265138600463e-06,2.12486199021374e-07,2.20708261639933e-07,6.95404340178965e-06
"TRIM3",4.24052574702626e-05,1.29790196492975e-05,1.21385562789596e-06,7.79824350408441e-05,7.21716015562581e-05,1.12334547259679e-05
"TRIM32",1.75874339738416e-06,7.66231280500696e-06,2.98608484462405e-05,1.06243099510687e-06,2.9795615321391e-05,2.6746320776114e-06
"TRIM33",2.52086553625063e-05,9.46061070822288e-05,0.000163384967514796,7.67075178467159e-05,1.9863743547594e-06,7.4354771757597e-05
"TRIM34",2.14957526346953e-06,6.7240704207204e-06,2.42771125579191e-07,6.16209977161983e-06,4.30381110197869e-05,4.10110251900415e-06
"TRIM35",4.88539832606712e-06,4.53483819071841e-06,1.69939787905434e-06,0.000134078791582487,2.20708261639933e-07,2.6746320776114e-06
"TRIM36",1.62195224425428e-05,3.20566147964577e-05,8.32704960736626e-05,2.35859680913725e-05,6.40053958755806e-06,1.65827188811907e-05
"TRIM37",0.000299963457220521,0.000663806486882746,0.000344006684945714,2.48608852855007e-05,0.000424863403656871,0.000159942998241162
"TRIM38",1.36791153129879e-06,1.56373730714428e-07,0.000140078939459193,0.000203774264861497,0.000285817198823713,6.32996258368032e-05
"TRIM39",5.86247799128054e-07,5.78582803643383e-06,2.42771125579191e-07,8.28696176183357e-06,1.54495783147953e-06,8.91544025870468e-07
"TRIM4",0.000400798078670546,0.00026380248371524,0.000789248929257951,0.00105499397814112,0.000250945293484604,0.000367494447463807
"TRIM41",0.000548141692184731,0.000131510307530834,0.000359544036982782,0.000466832179249958,7.52615172192172e-05,0.000320777540508194
"TRIM44",1.07478763173477e-05,6.73970779379184e-05,0.000103177728371156,0.000103905751321452,7.79100163588964e-05,5.93768321229732e-05
"TRIM45",1.8564513639055e-05,1.48555044178706e-05,8.98253164643008e-06,1.91237579119236e-06,4.63487349443859e-06,8.91544025870468e-07
"TRIM46",1.95415933042685e-07,3.28384834500298e-06,4.92825384925758e-05,2.01861889070305e-05,1.54495783147953e-06,1.78308805174094e-07
"TRIM47",1.30928675138599e-05,4.22209072928955e-06,2.30632569300232e-05,6.37458597064121e-07,6.40053958755806e-06,4.45772012935234e-06
"TRIM5",1.19203719156038e-05,1.56373730714428e-07,3.15602463252949e-06,2.33734818923511e-06,1.69945361462748e-05,1.24816163621866e-06
"TRIM50",1.38745312460306e-05,4.69121192143283e-07,1.82078344184393e-05,7.86198936379082e-06,2.05258683325138e-05,1.60477924656684e-06
"TRIM52",1.95415933042685e-07,1.72011103785871e-06,1.21385562789596e-06,2.61358024796289e-05,1.03732882970769e-05,7.66727862248602e-06
"TRIM52-AS1",2.93123899564027e-06,2.97110088357413e-06,1.62656654138058e-05,6.58707216966258e-06,5.51770654099833e-06,1.78308805174094e-07
"TRIM54",5.86247799128054e-07,7.81868653572139e-07,2.54909681858151e-05,2.1036133703116e-05,1.43460370065956e-05,5.34926415522281e-07
"TRIM55",1.1138708183433e-05,1.56373730714428e-07,2.42771125579191e-07,2.12486199021374e-07,4.19345697115873e-06,5.34926415522281e-07
"TRIM56",0.000109628338436946,3.67478267178905e-05,2.18494013021272e-06,3.03855264600564e-05,1.39046204833158e-05,2.79944824123327e-05
"TRIM58",1.95415933042685e-07,2.65835342214527e-06,1.21385562789596e-06,3.61226538336335e-06,1.9863743547594e-06,8.3805138431824e-06
"TRIM59",6.05789392432323e-06,2.03285849928756e-06,3.64156688368787e-06,6.16209977161983e-06,5.51770654099833e-06,5.5275729603969e-06
"TRIM6",2.5404071295549e-06,3.59659580643184e-06,2.6704823813711e-06,2.12486199021374e-07,2.20708261639933e-07,1.24816163621866e-06
"TRIM61",8.50059308735678e-05,1.32917671107264e-05,8.42415805759793e-05,1.48740339314961e-06,1.54495783147953e-06,8.91544025870468e-07
"TRIM62",8.81325858022508e-05,8.28780772786467e-06,2.1606630176548e-05,3.1872929853206e-06,2.44986170420326e-05,2.30018358674581e-05
"TRIM63",8.01205325475007e-06,1.56373730714428e-07,5.5837358883214e-06,2.12486199021374e-07,1.52288700531554e-05,5.5275729603969e-06
"TRIM65",0.000239775349843374,0.000524633866546905,0.000752347718169914,0.000799160594519386,1.25803709134762e-05,0.000504435609837511
"TRIM66",1.95415933042685e-07,1.67319891864438e-05,6.55482039063816e-06,3.08104988580992e-05,5.07629001771846e-06,1.9079042153628e-05
"TRIM68",3.71290272781101e-06,1.09461611500099e-06,2.18494013021272e-06,1.91237579119236e-06,2.20708261639933e-07,1.78308805174094e-07
"TRIM69",3.32207086172564e-06,4.30027759464676e-05,8.86114608364048e-05,5.92836495269632e-05,1.56702865764352e-05,6.54393314988924e-05
"TRIM7",3.06803014877015e-05,5.16033311357612e-06,1.91789189207561e-05,1.46615477324748e-05,6.84195611083792e-06,5.17095535004871e-06
"TRIM71",5.86247799128054e-07,1.56373730714428e-07,9.46807389758846e-06,4.88718257749159e-06,2.20708261639933e-07,1.78308805174094e-07
"TRIM72",1.36791153129879e-06,7.81868653572139e-07,4.61265138600463e-06,2.33734818923511e-06,2.20708261639933e-07,3.03124968795959e-06
"TRIM73",2.14957526346953e-06,1.73574841093015e-05,2.18494013021272e-06,8.71193415987632e-06,6.62124784919799e-07,6.24080818109328e-06
"TRIM8",0.000143239878920288,0.000151213397600852,0.000823722429090196,0.000210998795628224,0.000681326403682473,0.000840369398785503
"TRIM9",9.18454885300618e-06,0.000159032084136573,5.89933835157435e-05,0.000120479674845119,0.000112340505174726,1.96139685691503e-06
"TRIML2",3.32207086172564e-06,7.81868653572139e-07,6.06927813947978e-06,1.06243099510687e-06,6.84195611083792e-06,4.81433773970053e-06
"TRIO",3.69336113450674e-05,6.95863101679204e-05,4.24849469763585e-05,0.000222473050375378,5.07629001771846e-06,4.83216862021794e-05
"TRIOBP",0.000381647317232363,1.09461611500099e-06,0.000149304242231203,0.000133228846786401,0.000118520336500644,3.44135993986001e-05
"TRIP10",1.75874339738416e-06,7.81868653572139e-07,6.55482039063816e-06,2.33734818923511e-06,3.310623924599e-06,2.6746320776114e-06
"TRIP11",1.19203719156038e-05,1.82957264935881e-05,2.1606630176548e-05,3.46352504404839e-05,4.19345697115873e-06,3.38786729830778e-06
"TRIP12",7.71892935518605e-05,0.000267555453252386,0.000291568121820609,1.38116029363893e-05,2.14087013790735e-05,0.000180983437251705
"TRIP13",4.49456645998175e-06,1.40736357642985e-06,2.18494013021272e-06,1.48740339314961e-06,3.75204044787886e-06,1.78308805174094e-07
"TRIP4",2.14957526346953e-06,7.81868653572139e-07,2.1606630176548e-05,2.99605540620137e-05,1.08147048203567e-05,8.73713145353059e-06
"TRIP6",6.05789392432323e-06,1.56373730714428e-07,1.67512076649642e-05,3.1872929853206e-06,2.42779087803926e-06,1.23033075570125e-05
"TRIQK",6.83955765649396e-06,0.000262238746408095,2.45198836834983e-05,0.000402661347145503,4.6128026682746e-05,1.69393364915389e-05
"TRIR",1.15295400495184e-05,7.11500474750646e-05,2.88897639439238e-05,1.46615477324748e-05,9.77737599064903e-05,0.000164935644786037
"TRIT1",2.911697402336e-05,8.30344510093612e-05,7.64729045574452e-05,6.43833183034762e-05,5.05421919155447e-05,1.58694836604943e-05
"TRMO",2.83353102911893e-05,1.76702315707303e-05,5.5837358883214e-06,2.48608852855007e-05,5.51770654099833e-06,1.08768371156197e-05
"TRMT1",8.26609396770556e-05,7.81868653572139e-07,5.5837358883214e-06,1.4236575334432e-05,2.20708261639933e-07,3.74448490865597e-06
"TRMT10A",1.38745312460306e-05,2.97110088357413e-06,4.61265138600463e-06,2.33734818923511e-06,6.62124784919799e-07,8.91544025870468e-07
